3	4	5	3	3	7	7	3	6	10	6	8	3	8	3	8	0	4696
7	11	10	8	7	7	8	3	7	10	6	7	3	8	3	8	0	4697
7	11	9	8	8	7	6	5	5	6	5	7	9	6	7	10	0	4698
6	10	7	5	4	7	8	3	5	10	7	8	6	9	5	7	0	4699
3	2	4	3	3	7	8	6	6	7	6	8	3	8	3	7	0	4700
5	9	5	6	2	7	7	15	0	7	6	8	3	8	0	8	0	4701
4	10	4	7	2	7	6	15	1	7	8	8	3	8	0	8	0	4702
5	9	6	6	6	7	7	5	5	7	5	8	6	6	6	11	0	4703
8	14	8	8	6	10	7	5	5	11	1	6	7	4	5	7	0	4704
2	4	3	2	2	6	7	5	6	7	6	8	3	8	3	8	0	4705
3	7	3	4	2	7	8	14	1	7	5	8	3	8	0	8	0	4706
5	6	6	8	3	7	8	15	0	7	5	8	3	8	0	8	0	4707
3	3	4	4	2	7	7	14	1	7	7	8	3	8	0	8	0	4708
4	3	4	4	2	7	8	14	0	7	6	8	3	8	0	8	0	4709
7	13	7	8	6	7	7	3	4	10	5	8	6	9	5	8	0	4710
4	2	5	4	3	9	7	6	6	7	6	8	6	8	3	7	0	4711
3	3	5	2	2	7	8	3	6	10	7	8	3	8	3	8	0	4712
5	9	7	7	6	6	6	6	4	6	5	8	6	7	6	10	0	4713
7	9	10	7	8	8	7	2	6	10	6	8	3	8	3	7	0	4714
4	8	4	5	2	7	5	15	1	7	8	8	3	8	0	8	0	4715
4	7	5	5	5	7	7	6	6	7	6	8	6	8	3	8	0	4716
4	9	5	7	5	8	7	6	6	7	6	6	6	8	3	6	0	4717
4	8	4	5	2	7	5	15	1	7	8	8	3	8	0	8	0	4718
4	5	6	7	6	7	8	4	1	8	6	6	4	10	8	5	0	4719
2	2	3	3	3	8	8	6	6	7	6	7	3	8	3	7	0	4720
4	6	6	4	4	7	7	3	6	10	7	8	3	9	3	7	0	4721
1	0	1	0	0	7	7	10	1	7	6	8	2	8	0	8	0	4722
6	11	9	8	7	9	7	3	6	10	5	8	3	8	3	8	0	4723
2	1	3	2	2	7	8	6	6	7	6	8	3	8	3	8	0	4724
3	3	3	4	1	7	9	14	1	7	4	8	3	8	0	8	0	4725
3	5	6	4	3	9	6	3	6	10	3	7	4	7	4	9	0	4726
5	10	7	7	9	8	7	4	3	6	7	8	8	8	8	8	0	4727
5	5	6	6	3	7	5	15	1	7	8	8	3	8	0	8	0	4728
4	7	6	5	4	8	7	6	7	7	6	5	6	8	3	7	0	4729
4	8	5	6	4	7	8	6	6	7	6	7	3	8	3	7	0	4730
4	10	5	7	3	7	8	15	1	7	5	8	3	8	0	8	0	4731
5	9	6	7	7	7	7	6	6	7	6	8	3	8	3	8	0	4732
6	10	8	8	7	10	6	2	6	10	3	7	4	8	4	10	0	4733
6	10	9	8	7	6	7	5	5	6	5	8	3	7	7	10	0	4734
4	4	5	6	2	7	8	15	1	7	5	8	3	8	0	8	0	4735
4	4	6	3	3	9	7	3	6	10	3	7	3	7	3	9	0	4736
5	6	8	4	4	6	7	3	6	10	8	10	3	8	3	7	0	4737
1	0	2	1	0	7	7	11	1	7	6	8	3	8	0	8	0	4738
6	6	6	8	3	7	8	15	0	7	5	8	3	8	0	8	0	4739
3	8	4	6	4	7	7	13	1	7	6	8	3	8	0	8	0	4740
7	10	10	7	8	7	8	2	6	10	7	8	5	9	4	8	0	4741
7	11	7	6	5	7	7	3	4	9	8	8	7	10	6	8	0	4742
3	4	4	6	2	7	6	15	2	7	8	8	3	8	0	8	0	4743
3	7	4	4	2	7	6	14	1	7	7	8	3	8	0	8	0	4744
4	6	6	4	6	8	8	4	3	6	6	7	7	9	7	8	0	4745
7	10	7	5	5	6	8	4	5	9	9	9	7	11	6	7	0	4746
6	10	9	8	7	9	7	7	7	7	6	5	3	8	3	6	0	4747
5	9	7	7	6	6	8	3	6	10	8	8	3	9	3	7	0	4748
4	7	5	5	4	8	8	6	7	6	5	9	3	8	3	8	0	4749
7	10	7	5	3	8	7	4	4	9	7	7	6	10	5	9	0	4750
9	12	9	7	6	10	6	4	5	11	2	7	6	7	5	8	0	4751
5	10	5	7	3	7	10	15	2	7	3	8	3	8	0	8	0	4752
7	9	10	6	8	11	6	3	7	10	2	6	5	7	4	10	0	4753
1	0	1	0	0	7	8	10	1	7	5	8	2	8	0	8	0	4754
4	7	6	5	4	10	5	4	6	10	2	7	3	8	3	9	0	4755
3	6	4	4	5	9	8	4	3	6	6	7	6	9	6	6	0	4756
2	1	2	1	2	8	8	5	5	7	6	8	3	8	2	7	0	4757
6	11	6	8	3	7	5	15	1	7	9	8	3	8	0	8	0	4758
6	8	9	6	5	8	7	3	6	10	5	7	3	8	3	7	0	4759
2	3	3	2	2	7	8	5	6	7	6	8	3	8	2	8	0	4760
5	5	7	7	6	7	5	4	2	7	5	6	5	8	8	8	0	4761
4	8	4	5	2	7	7	15	1	7	6	8	3	8	0	8	0	4762
4	5	6	8	5	9	9	3	1	7	6	7	3	10	8	7	0	4763
7	9	10	7	8	6	8	2	6	10	8	8	4	10	4	7	0	4764
1	0	2	0	0	7	8	11	1	7	6	8	2	8	0	8	0	4765
7	13	8	7	6	8	8	3	5	10	4	8	6	6	5	8	0	4766
6	11	9	8	9	7	7	6	7	7	6	8	6	8	4	8	0	4767
5	10	7	8	7	8	8	7	6	7	6	7	3	8	3	7	0	4768
5	7	6	5	5	7	10	8	6	8	6	7	3	7	3	9	0	4769
3	6	4	4	3	7	6	12	1	7	8	8	3	9	0	8	0	4770
4	8	5	6	5	6	7	5	4	7	5	8	3	7	6	11	0	4771
4	8	4	6	2	7	9	15	1	7	4	8	3	8	0	8	0	4772
6	8	9	6	6	10	6	3	6	10	3	8	4	8	5	10	0	4773
4	7	4	5	2	7	7	14	0	7	6	8	3	8	0	8	0	4774
3	6	5	4	4	7	8	3	6	10	5	8	3	8	3	9	0	4775
3	8	5	6	7	8	6	4	3	7	6	7	6	7	8	9	0	4776
4	5	7	4	4	7	7	3	6	10	6	8	3	8	3	7	0	4777
1	0	2	0	0	7	6	11	1	7	7	8	2	8	0	8	0	4778
6	7	8	5	4	7	6	3	7	10	7	9	3	8	3	7	0	4779
3	5	5	3	3	8	6	2	6	10	5	8	3	7	3	8	0	4780
2	4	4	2	2	9	7	3	5	10	4	7	3	8	2	9	0	4781
2	3	4	2	2	7	7	3	5	10	6	8	3	8	2	7	0	4782
2	4	3	3	2	6	7	5	6	7	6	8	6	8	3	8	0	4783
5	10	8	8	10	7	6	6	4	7	5	8	9	6	10	10	0	4784
2	3	4	2	2	7	7	3	6	10	6	8	3	8	2	7	0	4785
6	11	8	8	8	6	8	8	4	7	5	7	3	7	7	10	0	4786
7	10	10	7	9	9	7	3	6	10	4	7	3	8	3	9	0	4787
7	10	10	8	8	6	8	3	6	10	8	8	4	9	4	7	0	4788
3	8	5	6	7	8	9	5	3	7	7	7	9	8	9	8	0	4789
10	13	11	8	7	9	6	4	5	11	3	7	6	7	5	7	0	4790
5	6	8	4	5	8	7	3	6	10	5	8	4	9	4	8	0	4791
3	5	5	4	3	7	7	3	6	10	6	8	3	8	3	8	0	4792
4	8	5	6	5	7	6	13	2	7	7	8	3	8	0	8	0	4793
2	1	3	2	2	9	7	6	5	7	6	6	3	8	3	7	0	4794
4	7	6	10	6	8	12	5	2	9	7	5	4	11	8	4	0	4795
3	5	5	7	4	11	6	3	1	8	6	9	3	8	8	12	0	4796
6	8	9	6	7	5	8	3	7	10	9	9	4	9	4	6	0	4797
1	0	1	1	0	7	7	11	1	7	6	8	3	8	0	8	0	4798
6	9	8	7	5	5	7	3	7	10	9	10	3	8	4	6	0	4799
4	6	5	4	4	7	9	6	5	7	4	6	3	7	7	10	0	4800
2	1	3	3	2	8	7	6	6	7	6	8	3	8	3	7	0	4801
2	3	4	1	2	5	8	3	5	10	9	9	3	8	2	6	0	4802
4	7	5	5	5	7	7	5	6	7	6	10	6	8	3	8	0	4803
3	4	5	6	4	7	4	5	2	6	4	6	4	6	7	7	0	4804
5	7	7	9	6	10	10	3	2	7	7	8	3	10	8	9	0	4805
5	11	6	8	6	6	7	7	6	7	6	11	3	8	3	9	0	4806
4	8	6	6	6	7	8	6	6	7	6	10	6	8	3	8	0	4807
3	7	4	5	2	7	6	14	2	7	8	8	3	8	0	8	0	4808
5	9	7	7	6	8	8	7	6	7	5	6	3	8	3	6	0	4809
3	4	5	3	3	7	7	3	6	10	6	8	3	8	3	8	0	4810
4	5	8	4	4	5	8	3	6	10	8	8	3	8	3	6	0	4811
4	10	4	7	2	7	7	15	1	7	6	8	3	8	0	8	0	4812
2	6	2	4	2	7	8	12	1	7	5	8	3	8	0	8	0	4813
3	1	4	2	3	7	7	6	6	7	6	8	3	8	3	8	0	4814
7	9	10	6	8	8	7	3	6	10	5	8	3	8	3	8	0	4815
3	3	4	4	2	7	8	14	1	7	5	8	3	8	0	8	0	4816
4	6	6	4	3	7	7	3	6	10	6	8	3	8	3	7	0	4817
3	5	5	3	3	7	8	6	7	7	5	8	3	8	3	8	0	4818
3	6	3	4	3	8	8	12	1	7	5	8	3	8	0	8	0	4819
6	11	8	8	9	6	8	6	7	7	6	10	6	8	4	8	0	4820
2	1	3	2	2	7	7	6	6	7	6	9	3	9	3	8	0	4821
6	9	6	4	3	5	9	4	6	9	7	9	5	7	3	7	0	4822
3	3	5	1	2	6	7	3	6	10	9	9	3	8	3	6	0	4823
2	3	4	1	2	8	8	3	5	10	5	7	3	8	3	7	0	4824
4	6	5	4	5	7	7	5	6	7	6	7	6	8	3	8	0	4825
2	3	4	2	2	7	8	3	5	10	7	8	3	8	2	7	0	4826
8	10	8	5	5	8	6	3	5	10	6	7	7	11	5	8	0	4827
4	7	6	5	4	9	7	7	6	7	6	5	3	8	3	6	0	4828
2	3	3	1	2	8	8	3	5	10	6	8	3	8	2	8	0	4829
3	5	4	3	3	9	7	6	6	7	6	8	3	8	3	7	0	4830
2	2	3	3	3	6	7	5	6	7	6	8	3	8	3	8	0	4831
4	8	5	6	5	8	7	5	6	7	6	6	3	8	3	7	0	4832
3	7	4	4	2	7	8	14	1	7	5	8	3	8	0	8	0	4833
2	4	4	3	2	7	7	3	5	10	6	8	3	8	2	8	0	4834
5	9	5	6	2	7	8	15	0	7	5	8	3	8	0	8	0	4835
3	6	4	4	5	7	8	4	2	7	6	7	7	9	7	8	0	4836
6	9	9	7	7	7	7	3	6	10	7	8	3	8	3	8	0	4837
3	5	4	7	2	7	8	15	1	7	5	8	3	8	0	8	0	4838
5	8	7	6	6	8	6	7	7	7	7	7	3	8	3	8	0	4839
5	7	7	5	5	7	7	3	6	10	5	8	3	8	3	8	0	4840
8	11	11	8	9	9	6	3	7	10	4	8	6	8	5	8	0	4841
6	8	8	6	5	10	6	4	6	10	2	7	4	7	4	9	0	4842
2	1	3	1	2	7	8	6	6	7	6	10	3	8	3	9	0	4843
1	0	1	0	0	7	8	10	2	7	5	8	2	8	0	8	0	4844
4	5	5	6	5	8	4	3	2	7	4	7	3	7	5	8	0	4845
3	6	5	4	4	6	7	7	6	7	6	11	3	8	3	10	0	4846
2	2	3	3	2	6	7	6	6	7	6	10	3	8	3	9	0	4847
3	3	4	4	2	7	9	14	1	7	3	8	3	8	0	8	0	4848
3	5	6	4	4	9	6	3	6	10	4	7	3	8	3	8	0	4849
4	5	6	8	6	7	5	5	2	6	4	6	5	7	8	8	0	4850
8	10	11	7	7	6	7	3	7	10	8	9	3	8	3	7	0	4851
4	9	6	6	5	6	7	7	6	7	6	11	3	8	3	9	0	4852
3	3	5	2	2	8	6	3	6	10	5	8	3	8	3	8	0	4853
5	10	7	8	7	6	8	5	5	7	6	7	6	7	6	11	0	4854
3	3	4	2	2	7	7	6	6	7	6	8	3	8	3	8	0	4855
3	8	4	6	3	8	7	13	1	7	6	8	3	8	0	8	0	4856
4	5	6	7	5	9	10	3	2	8	7	7	3	10	8	6	0	4857
3	6	4	4	2	7	7	14	1	7	6	8	3	8	0	8	0	4858
3	7	6	5	3	4	8	3	6	10	10	9	3	8	3	6	0	4859
2	1	3	2	2	6	8	6	5	7	6	8	3	8	3	8	0	4860
4	8	5	6	4	7	8	8	4	7	5	6	3	6	7	9	0	4861
3	6	4	4	4	7	7	5	6	7	6	9	3	8	3	8	0	4862
4	5	5	3	4	7	8	6	6	7	6	8	3	8	3	7	0	4863
4	9	5	6	2	7	9	15	2	7	3	8	3	8	0	8	0	4864
5	9	6	7	6	6	8	7	5	7	5	7	3	7	7	10	0	4865
4	7	6	5	5	7	8	5	6	8	6	8	6	7	5	9	0	4866
2	1	3	3	2	8	7	6	6	7	6	8	3	8	3	7	0	4867
4	7	6	5	7	8	8	4	3	6	7	7	7	9	7	7	0	4868
6	7	8	5	6	10	6	3	6	10	3	7	4	7	4	9	0	4869
3	2	5	3	3	7	7	6	6	7	6	8	3	8	3	8	0	4870
3	1	4	2	3	7	7	6	6	7	6	8	5	8	4	8	0	4871
5	11	5	8	3	7	6	15	1	7	8	8	3	8	0	8	0	4872
3	7	5	5	3	6	7	3	6	10	8	9	3	9	2	6	0	4873
4	2	5	4	4	8	7	6	7	7	6	8	3	8	4	8	0	4874
6	9	9	6	5	8	7	3	6	10	5	8	3	8	3	7	0	4875
5	6	7	4	4	5	8	4	6	10	8	9	3	8	3	7	0	4876
3	8	4	6	3	8	7	13	1	7	7	8	3	8	0	8	0	4877
4	4	4	6	2	7	10	15	2	7	3	8	3	8	0	8	0	4878
5	10	5	7	3	7	6	15	1	7	7	8	3	8	0	8	0	4879
1	1	2	1	1	7	7	11	1	7	6	8	3	8	0	8	0	4880
7	11	10	8	8	5	9	3	6	10	9	8	6	11	5	6	0	4881
7	11	10	8	9	8	7	3	6	10	4	7	4	9	4	9	0	4882
3	4	4	2	3	8	7	6	6	7	6	8	6	8	4	7	0	4883
5	5	6	6	3	7	6	15	0	7	8	8	3	8	0	8	0	4884
3	8	4	5	2	7	9	15	2	7	3	8	3	8	0	8	0	4885
3	6	4	4	3	7	8	12	1	7	4	8	3	8	0	8	0	4886
3	7	4	5	4	6	6	7	6	6	7	9	3	9	3	8	0	4887
5	4	5	6	2	7	7	15	0	7	6	8	3	8	0	8	0	4888
3	3	4	4	2	7	5	14	1	7	9	8	3	9	0	8	0	4889
3	3	5	2	2	7	8	3	6	10	6	7	3	8	3	8	0	4890
3	3	3	5	2	7	9	14	3	7	3	8	3	8	0	8	0	4891
1	1	2	1	1	7	8	11	1	7	5	8	3	8	0	8	0	4892
3	4	5	2	2	7	7	3	6	10	6	8	3	8	3	8	0	4893
4	9	5	6	2	7	6	15	1	7	7	8	3	8	0	8	0	4894
4	9	6	6	8	7	6	5	3	6	6	8	7	7	8	8	0	4895
6	7	8	9	7	9	8	3	1	8	6	8	4	9	9	9	0	4896
2	1	2	2	2	8	7	6	5	7	6	7	3	8	3	6	0	4897
4	11	5	9	5	7	7	13	1	7	6	8	3	8	0	8	0	4898
7	10	9	8	6	10	6	3	6	10	3	7	5	6	5	9	0	4899
6	8	9	10	9	7	5	4	3	6	4	7	7	7	10	9	0	4900
3	6	4	4	4	8	7	6	6	7	6	8	3	8	3	8	0	4901
7	11	10	8	9	9	7	3	6	10	4	7	5	6	4	9	0	4902
2	3	4	2	2	6	9	3	6	10	7	8	3	8	3	8	0	4903
4	6	4	4	2	7	5	14	1	7	9	8	3	9	0	8	0	4904
2	4	3	3	2	8	8	6	6	7	5	7	3	8	3	7	0	4905
3	2	5	4	4	8	7	6	6	7	6	7	3	8	3	7	0	4906
5	9	7	7	9	8	9	5	3	7	6	6	9	8	9	7	0	4907
4	6	6	8	6	8	12	4	2	8	7	6	3	11	7	5	0	4908
4	9	4	7	4	7	8	13	1	7	5	8	3	8	0	8	0	4909
1	1	2	1	1	7	8	11	1	7	5	8	3	8	0	8	0	4910
3	7	4	5	3	7	7	13	1	7	7	8	3	8	0	8	0	4911
9	15	8	8	5	11	7	4	5	9	3	4	6	8	4	8	0	4912
9	12	8	6	4	6	6	6	4	9	11	10	7	11	5	9	0	4913
6	8	8	6	5	10	6	3	7	10	3	7	4	9	4	10	0	4914
2	1	3	2	2	7	7	5	5	7	6	8	3	8	2	8	0	4915
5	9	5	5	4	7	8	3	4	10	6	8	6	8	4	8	0	4916
5	10	6	7	3	7	7	15	0	7	6	8	3	8	0	8	0	4917
4	5	4	7	2	7	7	15	1	7	6	8	3	8	0	8	0	4918
6	7	8	5	5	5	9	3	6	10	9	9	4	9	4	7	0	4919
3	7	5	5	4	8	7	6	6	7	6	9	6	8	3	8	0	4920
7	11	10	8	7	4	9	4	6	10	9	9	3	8	4	7	0	4921
4	9	5	7	4	7	8	13	1	7	5	8	3	8	0	8	0	4922
2	0	2	0	0	7	8	11	1	7	5	8	3	8	0	8	0	4923
3	7	4	4	2	7	6	14	1	7	7	8	3	8	0	8	0	4924
6	8	9	10	9	7	4	4	2	6	4	6	8	6	11	7	0	4925
5	12	3	7	2	10	5	5	4	13	3	9	2	8	4	10	0	4926
2	9	3	7	2	8	7	0	7	13	6	9	0	8	1	8	0	4927
3	9	4	7	3	7	7	0	7	13	6	8	0	8	1	8	0	4928
2	6	2	4	1	9	5	0	6	13	5	9	0	8	1	8	0	4929
2	9	2	6	3	7	7	0	7	7	6	8	0	8	2	8	0	4930
2	2	1	4	1	7	7	1	7	7	6	8	0	8	3	8	0	4931
1	9	1	7	1	7	7	0	9	7	6	8	0	8	3	8	0	4932
3	7	4	5	2	7	7	0	7	13	6	8	0	8	1	7	0	4933
1	4	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	4934
3	5	5	6	4	8	8	4	4	7	6	8	3	7	8	8	0	4935
3	6	4	4	2	5	7	3	7	7	6	12	0	8	4	9	0	4936
2	11	0	8	1	7	7	5	3	7	6	8	0	8	0	8	0	4937
6	11	4	6	2	10	6	5	5	12	3	6	3	8	5	10	0	4938
3	4	4	5	3	7	8	4	5	7	8	7	2	9	8	9	0	4939
1	9	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	4940
4	5	6	5	4	8	9	4	5	7	6	9	3	8	8	7	0	4941
2	5	1	3	1	7	7	1	7	7	6	8	0	8	3	8	0	4942
1	4	2	3	1	7	7	0	7	13	6	8	0	8	1	8	0	4943
3	8	4	6	2	7	7	0	6	13	6	8	0	8	1	8	0	4944
3	7	4	5	2	7	7	0	7	13	6	8	0	8	1	7	0	4945
0	1	0	1	0	7	7	4	4	7	6	8	0	8	0	8	0	4946
0	0	0	0	0	7	7	4	4	7	6	8	0	8	0	8	0	4947
0	6	0	4	0	7	7	4	4	7	6	8	0	8	0	8	0	4948
4	11	5	8	3	8	6	0	7	13	6	9	1	7	3	8	0	4949
1	9	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	4950
2	10	0	7	0	7	7	4	4	7	6	8	0	8	0	8	0	4951
6	10	8	7	5	7	6	2	8	7	6	8	0	9	4	8	0	4952
1	3	2	1	0	7	7	1	7	13	6	8	0	8	0	7	0	4953
2	8	3	6	2	9	6	0	7	13	5	9	0	8	1	8	0	4954
0	3	0	1	0	7	7	1	7	7	6	8	0	8	2	8	0	4955
1	8	0	5	0	7	7	4	4	7	6	8	0	8	0	8	0	4956
3	8	4	6	2	7	8	0	8	14	6	6	0	8	1	7	0	4957
7	8	8	9	8	7	8	4	6	6	8	7	4	9	10	9	0	4958
2	7	2	5	2	7	7	0	7	7	6	8	0	8	3	8	0	4959
6	10	8	8	5	9	5	2	6	6	7	6	0	10	4	7	0	4960
1	3	2	2	0	7	7	1	7	13	6	9	0	8	1	8	0	4961
3	10	4	8	2	7	7	0	8	13	6	8	0	8	1	8	0	4962
1	1	1	2	1	7	7	1	7	7	6	8	0	8	2	8	0	4963
7	13	6	7	3	12	5	2	6	12	3	6	2	10	4	12	0	4964
5	11	6	8	4	9	6	0	8	13	5	9	0	8	1	9	0	4965
1	4	2	3	1	7	7	1	8	13	6	8	0	8	1	8	0	4966
1	5	2	3	1	7	7	0	7	13	6	8	0	8	1	8	0	4967
7	12	5	6	2	10	5	6	4	13	3	8	3	8	5	10	0	4968
1	3	1	2	1	7	7	1	7	7	6	8	0	8	2	8	0	4969
1	3	2	2	0	7	8	1	6	13	6	7	0	8	0	7	0	4970
1	7	0	5	1	7	7	5	3	7	6	8	0	8	0	8	0	4971
1	4	2	3	0	7	8	0	7	13	6	8	0	8	0	8	0	4972
0	3	0	2	0	9	7	2	6	7	6	7	0	8	1	7	0	4973
3	10	5	7	2	7	7	0	9	14	6	8	0	8	1	8	0	4974
1	6	0	4	0	7	7	4	4	7	6	8	0	8	0	8	0	4975
0	1	0	1	0	7	7	4	4	7	6	8	0	8	0	8	0	4976
1	10	0	8	1	7	7	5	3	7	6	8	0	8	0	8	0	4977
1	3	2	2	1	7	8	1	7	13	6	7	0	8	1	7	0	4978
1	3	2	1	0	7	7	1	6	13	6	8	0	8	0	8	0	4979
3	6	4	4	2	7	7	0	7	13	6	8	0	8	1	7	0	4980
2	8	2	6	2	7	7	0	7	7	6	8	0	8	3	8	0	4981
1	4	2	3	1	7	8	0	6	13	6	8	0	8	0	8	0	4982
1	4	3	3	1	7	7	1	7	14	6	8	0	8	1	8	0	4983
1	1	1	1	0	7	7	2	8	7	6	8	0	8	3	8	0	4984
3	9	4	6	2	7	8	0	8	14	6	6	0	8	1	7	0	4985
1	5	1	3	1	7	7	1	7	7	6	8	0	8	3	8	0	4986
3	8	6	6	5	8	8	4	5	9	6	4	5	10	4	6	0	4987
1	3	2	2	1	7	8	0	6	13	6	7	0	8	0	7	0	4988
2	5	4	4	1	7	7	0	7	13	6	8	0	8	1	8	0	4989
1	7	0	4	0	7	7	4	4	7	6	8	0	8	0	8	0	4990
1	8	2	6	2	7	7	0	8	7	6	8	0	8	3	8	0	4991
3	9	4	6	3	8	7	0	7	13	6	8	0	8	1	8	0	4992
7	14	5	8	2	9	7	6	4	13	3	7	3	7	6	11	0	4993
2	8	3	6	1	9	7	0	8	14	5	8	0	8	1	8	0	4994
0	1	0	1	0	7	7	4	4	7	6	8	0	8	0	8	0	4995
2	9	2	7	3	7	7	0	7	7	6	8	0	8	3	8	0	4996
0	6	0	4	0	7	7	4	4	7	6	8	0	8	0	8	0	4997
2	8	4	6	4	10	6	1	4	8	5	5	3	8	5	7	0	4998
2	8	3	6	1	7	7	0	8	14	6	9	0	8	1	8	0	4999
7	12	5	6	2	10	5	6	4	13	3	9	3	8	4	9	0	5000
1	3	2	2	1	7	8	1	7	13	6	8	0	8	1	7	0	5001
3	10	6	8	7	10	6	2	5	8	4	5	3	8	5	7	0	5002
1	6	3	4	3	9	6	3	4	7	6	5	3	8	5	5	0	5003
1	11	0	8	0	7	7	4	4	7	6	8	0	8	0	8	0	5004
1	1	1	1	1	7	7	2	7	7	6	8	0	8	2	8	0	5005
0	1	1	2	1	7	7	1	6	7	6	8	0	8	2	8	0	5006
2	11	2	8	4	7	7	0	6	7	6	8	0	9	3	8	0	5007
1	6	0	4	0	7	7	5	3	7	6	8	0	8	0	8	0	5008
1	9	0	7	1	7	7	5	3	7	6	8	0	8	0	8	0	5009
2	6	3	4	1	7	7	1	8	14	6	8	0	8	1	8	0	5010
1	6	1	4	1	7	7	0	7	7	6	9	0	8	3	8	0	5011
1	11	0	8	1	7	7	5	3	7	6	8	0	8	0	8	0	5012
2	8	3	6	2	8	7	0	7	13	6	8	0	8	1	8	0	5013
3	9	5	7	3	7	7	0	7	13	6	8	0	8	1	8	0	5014
1	1	1	2	1	7	7	1	6	7	6	8	0	8	2	8	0	5015
1	1	1	2	1	7	7	1	7	7	6	8	0	8	2	8	0	5016
1	1	1	3	1	7	7	1	6	7	6	8	0	8	2	8	0	5017
1	5	3	4	1	7	7	0	7	13	6	8	0	8	1	8	0	5018
0	7	0	4	0	7	7	4	4	7	6	8	0	8	0	8	0	5019
4	10	6	8	4	5	6	2	6	7	7	12	0	9	4	9	0	5020
1	9	2	6	2	7	7	0	6	7	6	8	0	8	2	8	0	5021
1	1	1	2	1	7	7	1	7	7	6	8	0	8	2	8	0	5022
1	4	2	3	1	7	7	0	7	13	6	8	0	8	1	8	0	5023
1	10	0	7	0	7	7	4	4	7	6	8	0	8	0	8	0	5024
1	6	0	4	1	7	7	5	3	7	6	8	0	8	0	8	0	5025
1	9	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	5026
2	2	1	4	1	7	7	1	8	7	6	8	0	8	3	8	0	5027
1	6	1	4	1	7	7	1	6	7	6	8	0	8	2	8	0	5028
1	11	0	8	1	7	7	5	3	7	6	8	0	8	0	8	0	5029
1	4	1	3	0	8	7	0	7	13	6	8	0	8	0	8	0	5030
1	10	2	8	2	7	7	0	8	7	6	8	0	8	3	8	0	5031
1	4	2	3	1	7	8	0	7	13	6	8	0	8	1	7	0	5032
1	8	0	6	1	7	7	5	3	7	6	8	0	8	0	8	0	5033
0	0	0	0	0	7	7	4	4	7	6	8	0	8	0	8	0	5034
0	1	1	2	0	7	7	2	6	7	6	8	0	8	2	8	0	5035
1	9	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	5036
1	11	0	8	0	7	7	4	4	7	6	8	0	8	0	8	0	5037
1	3	0	2	0	7	7	1	7	7	6	8	0	8	2	8	0	5038
1	4	3	2	1	7	7	1	8	14	6	8	0	8	1	8	0	5039
3	9	4	6	2	5	8	0	8	14	7	8	0	8	1	7	0	5040
2	5	4	4	2	7	7	0	8	13	6	8	0	8	1	8	0	5041
5	11	6	9	4	9	5	2	5	6	7	5	1	10	4	7	0	5042
3	9	5	7	6	10	8	2	5	9	5	4	3	9	6	5	0	5043
1	5	1	4	1	7	7	1	7	7	6	9	0	8	3	8	0	5044
1	2	1	3	1	7	7	1	7	7	6	8	0	8	3	8	0	5045
2	11	0	8	0	7	7	4	4	7	6	8	0	8	0	8	0	5046
1	1	1	3	0	7	7	1	8	7	6	8	0	8	3	8	0	5047
0	0	0	1	0	7	7	4	4	7	6	8	0	8	0	8	0	5048
1	6	1	4	1	7	7	0	7	7	6	8	0	8	2	8	0	5049
1	8	2	6	2	7	7	0	7	7	6	8	0	8	2	8	0	5050
2	8	3	6	1	7	7	0	7	13	6	9	0	8	1	8	0	5051
5	8	6	9	6	7	8	5	6	7	7	7	3	9	9	9	0	5052
0	1	1	2	1	7	7	1	6	7	6	8	0	8	2	8	0	5053
1	5	1	4	1	7	7	1	7	7	6	8	0	8	2	8	0	5054
0	0	0	0	0	7	7	4	4	7	6	8	0	8	0	8	0	5055
4	7	6	8	5	8	8	5	6	7	7	7	4	8	9	9	0	5056
1	3	2	2	0	7	7	1	7	13	6	8	0	8	0	7	0	5057
8	13	7	7	4	9	7	3	6	12	4	5	3	8	6	11	0	5058
7	15	6	8	4	9	7	3	6	13	3	5	3	8	6	10	0	5059
1	3	1	2	1	8	7	1	7	7	6	7	0	8	2	7	0	5060
3	5	4	6	4	7	8	5	5	6	8	7	3	10	8	8	0	5061
1	5	2	3	1	7	7	0	7	13	6	8	0	8	0	8	0	5062
3	10	4	7	2	7	8	0	8	13	6	7	0	8	1	7	0	5063
1	5	0	8	0	7	7	4	4	7	6	8	0	8	0	8	0	5064
4	10	7	8	8	10	8	1	6	9	5	5	3	8	7	6	0	5065
1	11	0	8	0	7	7	4	4	7	6	8	0	8	0	8	0	5066
1	7	1	5	2	8	7	0	7	7	6	7	0	8	2	7	0	5067
3	7	4	5	2	8	6	2	7	7	6	7	0	9	4	7	0	5068
2	7	3	5	2	7	7	0	7	13	6	8	0	8	1	8	0	5069
1	9	0	6	0	7	7	4	4	7	6	8	0	8	0	8	0	5070
4	7	5	5	3	7	8	2	7	7	6	9	0	8	4	8	0	5071
1	11	0	8	1	7	7	5	3	7	6	8	0	8	0	8	0	5072
6	11	7	8	5	7	8	1	8	7	6	8	0	7	4	8	0	5073
